system:index,95550_27945,95550_27994,95600_27945,95600_27994,imageID,date_time
19820125_0,0,0,0,0,19820125,1982-01-25T00:00:00
19820126_0,0,0,0,0,19820126,1982-01-26T00:00:00
19820127_0,0,0,0,0,19820127,1982-01-27T00:00:00
19820128_0,0,0,0,0,19820128,1982-01-28T00:00:00
19820129_0,0,0,0,0,19820129,1982-01-29T00:00:00
19820130_0,0,0,0,0,19820130,1982-01-30T00:00:00
19820131_0,0,0,0,0,19820131,1982-01-31T00:00:00
19820201_0,52.1381454468,42.4447593689,52.1381454468,42.4447593689,19820201,1982-02-01T00:00:00
19820202_0,0,0,0,0,19820202,1982-02-02T00:00:00
19820203_0,0,0,0,0,19820203,1982-02-03T00:00:00
19820204_0,0,0,0,0,19820204,1982-02-04T00:00:00
19820205_0,0,0,0,0,19820205,1982-02-05T00:00:00
19820206_0,8.6531486511,7.0848073959,8.6531486511,7.0848073959,19820206,1982-02-06T00:00:00
19820207_0,8.3740139008,6.8562641144,8.3740139008,6.8562641144,19820207,1982-02-07T00:00:00
19820208_0,8.2809705734,6.78008461,8.2809705734,6.78008461,19820208,1982-02-08T00:00:00
19820209_0,0,0,0,0,19820209,1982-02-09T00:00:00
19820210_0,0,0,0,0,19820210,1982-02-10T00:00:00
19820211_0,0,25.2582702637,0,25.2582702637,19820211,1982-02-11T00:00:00
19820212_0,0,0,0,0,19820212,1982-02-12T00:00:00
19820213_0,0,0,0,0,19820213,1982-02-13T00:00:00
19820214_0,0,0,0,0,19820214,1982-02-14T00:00:00
19820215_0,0,0,0,0,19820215,1982-02-15T00:00:00
19820216_0,0,0,0,0,19820216,1982-02-16T00:00:00
19820217_0,0,0,0,0,19820217,1982-02-17T00:00:00
19820218_0,0,0,0,0,19820218,1982-02-18T00:00:00
19820219_0,0,0,0,0,19820219,1982-02-19T00:00:00
19820220_0,0,0,0,0,19820220,1982-02-20T00:00:00
19820221_0,0,0,0,0,19820221,1982-02-21T00:00:00
19820222_0,0,0,0,0,19820222,1982-02-22T00:00:00
19820223_0,0,0,0,0,19820223,1982-02-23T00:00:00
19820224_0,0,0,0,0,19820224,1982-02-24T00:00:00
19820225_0,0,0,0,0,19820225,1982-02-25T00:00:00
19820226_0,0,0,0,0,19820226,1982-02-26T00:00:00
19820227_0,0,0,0,0,19820227,1982-02-27T00:00:00
19820228_0,0,0,0,0,19820228,1982-02-28T00:00:00
19820301_0,0,0,0,0,19820301,1982-03-01T00:00:00
19820302_0,0,0,0,0,19820302,1982-03-02T00:00:00
19820303_0,0,0,0,0,19820303,1982-03-03T00:00:00
19820304_0,0,0,0,0,19820304,1982-03-04T00:00:00
19820305_0,0,0,0,0,19820305,1982-03-05T00:00:00
19820306_0,0,0,0,0,19820306,1982-03-06T00:00:00
19820307_0,0,0,0,0,19820307,1982-03-07T00:00:00
19820308_0,0,0,0,0,19820308,1982-03-08T00:00:00
19820309_0,0,0,0,0,19820309,1982-03-09T00:00:00
19820310_0,0,0,0,0,19820310,1982-03-10T00:00:00
19820311_0,0,0,0,0,19820311,1982-03-11T00:00:00
19820312_0,0,0,0,0,19820312,1982-03-12T00:00:00
19820313_0,0,0,0,0,19820313,1982-03-13T00:00:00
19820314_0,0,0,0,0,19820314,1982-03-14T00:00:00
19820315_0,0,0,0,0,19820315,1982-03-15T00:00:00
19820316_0,0,0,0,0,19820316,1982-03-16T00:00:00
19820317_0,49.5783424377,51.9101295471,49.5783424377,51.9101295471,19820317,1982-03-17T00:00:00
19820318_0,0,0,0,0,19820318,1982-03-18T00:00:00
19820319_0,0,0,0,0,19820319,1982-03-19T00:00:00
19820320_0,0,0,0,0,19820320,1982-03-20T00:00:00
19820321_0,0,0,0,0,19820321,1982-03-21T00:00:00
19820322_0,0,0,0,0,19820322,1982-03-22T00:00:00
19820323_0,0,0,0,0,19820323,1982-03-23T00:00:00
19820324_0,0,0,0,0,19820324,1982-03-24T00:00:00
19820325_0,0,0,0,0,19820325,1982-03-25T00:00:00
19820326_0,0,0,0,0,19820326,1982-03-26T00:00:00
19820327_0,0,0,0,0,19820327,1982-03-27T00:00:00
19820328_0,0,0,0,0,19820328,1982-03-28T00:00:00
19820329_0,0,0,0,0,19820329,1982-03-29T00:00:00
19820330_0,0,0,0,0,19820330,1982-03-30T00:00:00
19820331_0,69.0822677612,70.940864563,69.0822677612,70.940864563,19820331,1982-03-31T00:00:00
19820401_0,73.3208618164,80.0358505249,73.3208618164,80.0358505249,19820401,1982-04-01T00:00:00
19820402_0,36.6604309082,40.0179252625,36.6604309082,40.0179252625,19820402,1982-04-02T00:00:00
19820403_0,0,0,0,0,19820403,1982-04-03T00:00:00
19820404_0,0,0,0,0,19820404,1982-04-04T00:00:00
19820405_0,0,0,0,0,19820405,1982-04-05T00:00:00
19820406_0,73.4916152954,0,73.4916152954,0,19820406,1982-04-06T00:00:00
19820407_0,0,0,0,0,19820407,1982-04-07T00:00:00
19820408_0,0,0,0,0,19820408,1982-04-08T00:00:00
19820409_0,0,0,0,0,19820409,1982-04-09T00:00:00
19820410_0,0,0,0,0,19820410,1982-04-10T00:00:00
19820411_0,0,0,0,0,19820411,1982-04-11T00:00:00
19820412_0,0,0,0,0,19820412,1982-04-12T00:00:00
19820413_0,0,0,0,0,19820413,1982-04-13T00:00:00
19820414_0,0,0,0,0,19820414,1982-04-14T00:00:00
19820415_0,0,0,0,0,19820415,1982-04-15T00:00:00
19820416_0,0,69.2618789673,0,69.2618789673,19820416,1982-04-16T00:00:00
19820417_0,0,0,0,0,19820417,1982-04-17T00:00:00
19820418_0,0,0,0,0,19820418,1982-04-18T00:00:00
19820419_0,0,0,0,0,19820419,1982-04-19T00:00:00
19820420_0,0,0,0,0,19820420,1982-04-20T00:00:00
19820421_0,0,0,0,0,19820421,1982-04-21T00:00:00
19820422_0,0,0,0,0,19820422,1982-04-22T00:00:00
19820423_0,0,0,0,0,19820423,1982-04-23T00:00:00
19820424_0,0,0,0,0,19820424,1982-04-24T00:00:00
19820425_0,0,0,0,0,19820425,1982-04-25T00:00:00
19820426_0,0,0,0,0,19820426,1982-04-26T00:00:00
19820427_0,0,0,0,0,19820427,1982-04-27T00:00:00
19820428_0,0,0,0,0,19820428,1982-04-28T00:00:00
19820429_0,0,0,0,0,19820429,1982-04-29T00:00:00
19820430_0,0,0,0,0,19820430,1982-04-30T00:00:00
19820501_0,0,0,0,0,19820501,1982-05-01T00:00:00
19820502_0,0,0,0,0,19820502,1982-05-02T00:00:00
19820503_0,0,0,0,0,19820503,1982-05-03T00:00:00
19820504_0,0,0,0,0,19820504,1982-05-04T00:00:00
19820505_0,0,0,0,0,19820505,1982-05-05T00:00:00
19820506_0,0,0,0,0,19820506,1982-05-06T00:00:00
19820507_0,56.0373649597,56.5743408203,56.0373649597,56.5743408203,19820507,1982-05-07T00:00:00
19820508_0,0,0,0,0,19820508,1982-05-08T00:00:00
19820509_0,0,0,0,0,19820509,1982-05-09T00:00:00
19820510_0,147.0980834961,148.5076293945,147.0980834961,148.5076293945,19820510,1982-05-10T00:00:00
19820511_0,99.6788330078,100.790145874,99.6788330078,100.790145874,19820511,1982-05-11T00:00:00
19820512_0,49.8394165039,50.395072937,49.8394165039,50.395072937,19820512,1982-05-12T00:00:00
19820513_0,0,0,0,0,19820513,1982-05-13T00:00:00
19820514_0,0,0,0,0,19820514,1982-05-14T00:00:00
19820515_0,0,0,0,0,19820515,1982-05-15T00:00:00
19820516_0,0,0,0,0,19820516,1982-05-16T00:00:00
19820517_0,0,0,0,0,19820517,1982-05-17T00:00:00
19820518_0,0,0,0,0,19820518,1982-05-18T00:00:00
19820519_0,0,0,0,0,19820519,1982-05-19T00:00:00
19820520_0,0,0,0,0,19820520,1982-05-20T00:00:00
19820521_0,0,0,0,0,19820521,1982-05-21T00:00:00
19820522_0,0,0,0,0,19820522,1982-05-22T00:00:00
19820523_0,0,0,0,0,19820523,1982-05-23T00:00:00
19820524_0,0,0,0,0,19820524,1982-05-24T00:00:00
19820525_0,0,0,0,0,19820525,1982-05-25T00:00:00
19820526_0,0,0,0,0,19820526,1982-05-26T00:00:00
19820527_0,0,0,0,0,19820527,1982-05-27T00:00:00
19820528_0,0,0,0,0,19820528,1982-05-28T00:00:00
19820529_0,0,0,0,0,19820529,1982-05-29T00:00:00
19820530_0,0,0,0,0,19820530,1982-05-30T00:00:00
19820531_0,0,0,0,0,19820531,1982-05-31T00:00:00
19820601_0,0,0,0,0,19820601,1982-06-01T00:00:00
19820602_0,0,0,0,0,19820602,1982-06-02T00:00:00
19820603_0,0,0,0,0,19820603,1982-06-03T00:00:00
19820604_0,0,0,0,0,19820604,1982-06-04T00:00:00
19820605_0,0,0,0,0,19820605,1982-06-05T00:00:00
19820606_0,0,0,0,0,19820606,1982-06-06T00:00:00
19820607_0,0,0,0,0,19820607,1982-06-07T00:00:00
19820608_0,0,0,0,0,19820608,1982-06-08T00:00:00
19820609_0,0,0,0,0,19820609,1982-06-09T00:00:00
19820610_0,0,0,0,0,19820610,1982-06-10T00:00:00
19820611_0,0,0,0,0,19820611,1982-06-11T00:00:00
19820612_0,0,0,0,0,19820612,1982-06-12T00:00:00
19820613_0,288.9949035645,306.1561279297,288.9949035645,306.1561279297,19820613,1982-06-13T00:00:00
19820614_0,0,0,0,0,19820614,1982-06-14T00:00:00
19820615_0,0,0,0,0,19820615,1982-06-15T00:00:00
19820616_0,0,0,0,0,19820616,1982-06-16T00:00:00
19820617_0,0,0,0,0,19820617,1982-06-17T00:00:00
19820618_0,0,0,0,0,19820618,1982-06-18T00:00:00
19820619_0,0,0,0,0,19820619,1982-06-19T00:00:00
19820620_0,0,0,0,0,19820620,1982-06-20T00:00:00
19820621_0,0,0,0,0,19820621,1982-06-21T00:00:00
19820622_0,0,0,0,0,19820622,1982-06-22T00:00:00
19820623_0,0,0,0,0,19820623,1982-06-23T00:00:00
19820624_0,0,0,0,0,19820624,1982-06-24T00:00:00
19820625_0,264.7079772949,282.9487915039,264.7079772949,282.9487915039,19820625,1982-06-25T00:00:00
19820626_0,0,0,0,0,19820626,1982-06-26T00:00:00
19820627_0,0,0,0,0,19820627,1982-06-27T00:00:00
19820628_0,0,0,0,0,19820628,1982-06-28T00:00:00
19820629_0,0,0,0,0,19820629,1982-06-29T00:00:00
19820630_0,0,0,0,0,19820630,1982-06-30T00:00:00
19820701_0,50.5658569336,0,50.5658569336,0,19820701,1982-07-01T00:00:00
19820702_0,50.5658569336,69.4563446045,50.5658569336,69.4563446045,19820702,1982-07-02T00:00:00
19820703_0,50.5658569336,69.4563446045,50.5658569336,69.4563446045,19820703,1982-07-03T00:00:00
19820704_0,50.5658569336,0,50.5658569336,0,19820704,1982-07-04T00:00:00
19820705_0,0,0,0,0,19820705,1982-07-05T00:00:00
19820706_0,0,0,0,0,19820706,1982-07-06T00:00:00
19820707_0,0,0,0,0,19820707,1982-07-07T00:00:00
19820708_0,0,0,0,0,19820708,1982-07-08T00:00:00
19820709_0,0,0,0,0,19820709,1982-07-09T00:00:00
19820710_0,0,0,0,0,19820710,1982-07-10T00:00:00
19820711_0,0,0,0,0,19820711,1982-07-11T00:00:00
19820712_0,0,0,0,0,19820712,1982-07-12T00:00:00
19820713_0,0,0,0,0,19820713,1982-07-13T00:00:00
19820714_0,0,0,0,0,19820714,1982-07-14T00:00:00
19820715_0,0,0,0,0,19820715,1982-07-15T00:00:00
19820716_0,0,0,0,0,19820716,1982-07-16T00:00:00
19820717_0,0,0,0,0,19820717,1982-07-17T00:00:00
19820718_0,36.7124710083,0,36.7124710083,0,19820718,1982-07-18T00:00:00
19820719_0,36.7124710083,58.2818527222,36.7124710083,58.2818527222,19820719,1982-07-19T00:00:00
19820720_0,0,0,0,0,19820720,1982-07-20T00:00:00
19820721_0,0,48.8945617676,0,48.8945617676,19820721,1982-07-21T00:00:00
19820722_0,42.1612167358,0,42.1612167358,0,19820722,1982-07-22T00:00:00
19820723_0,210.8060760498,195.5782470703,210.8060760498,195.5782470703,19820723,1982-07-23T00:00:00
19820724_0,84.3224334717,97.7891235352,84.3224334717,97.7891235352,19820724,1982-07-24T00:00:00
19820725_0,0,0,0,0,19820725,1982-07-25T00:00:00
19820726_0,0,71.5775909424,0,71.5775909424,19820726,1982-07-26T00:00:00
19820727_0,0,0,0,0,19820727,1982-07-27T00:00:00
19820728_0,130.1361541748,71.5775909424,130.1361541748,71.5775909424,19820728,1982-07-28T00:00:00
19820729_0,65.0680770874,71.5775909424,65.0680770874,71.5775909424,19820729,1982-07-29T00:00:00
19820730_0,0,0,0,0,19820730,1982-07-30T00:00:00
19820731_0,0,0,0,0,19820731,1982-07-31T00:00:00
19820801_0,0,0,0,0,19820801,1982-08-01T00:00:00
19820802_0,0,0,0,0,19820802,1982-08-02T00:00:00
19820803_0,0,0,0,0,19820803,1982-08-03T00:00:00
19820804_0,0,0,0,0,19820804,1982-08-04T00:00:00
19820805_0,0,0,0,0,19820805,1982-08-05T00:00:00
19820806_0,0,0,0,0,19820806,1982-08-06T00:00:00
19820807_0,115.7506103516,124.2590484619,115.7506103516,124.2590484619,19820807,1982-08-07T00:00:00
19820808_0,57.8753051758,62.129524231,57.8753051758,62.129524231,19820808,1982-08-08T00:00:00
19820809_0,0,0,0,0,19820809,1982-08-09T00:00:00
19820810_0,0,0,0,0,19820810,1982-08-10T00:00:00
19820811_0,0,0,0,0,19820811,1982-08-11T00:00:00
19820812_0,0,0,0,0,19820812,1982-08-12T00:00:00
19820813_0,0,0,0,0,19820813,1982-08-13T00:00:00
19820814_0,0,0,0,0,19820814,1982-08-14T00:00:00
19820815_0,73.9613418579,77.8830566406,73.9613418579,77.8830566406,19820815,1982-08-15T00:00:00
19820816_0,50.5426101685,47.6689224243,50.5426101685,47.6689224243,19820816,1982-08-16T00:00:00
19820817_0,50.5426101685,47.6689224243,50.5426101685,47.6689224243,19820817,1982-08-17T00:00:00
19820818_0,0,47.6689224243,0,47.6689224243,19820818,1982-08-18T00:00:00
19820819_0,50.5426101685,47.6689224243,50.5426101685,47.6689224243,19820819,1982-08-19T00:00:00
19820820_0,0,0,0,0,19820820,1982-08-20T00:00:00
19820821_0,0,0,0,0,19820821,1982-08-21T00:00:00
19820822_0,43.2344055176,56.9222068787,43.2344055176,56.9222068787,19820822,1982-08-22T00:00:00
19820823_0,86.4688110352,56.9222068787,86.4688110352,56.9222068787,19820823,1982-08-23T00:00:00
19820824_0,0,0,0,0,19820824,1982-08-24T00:00:00
19820825_0,0,0,0,0,19820825,1982-08-25T00:00:00
19820826_0,0,0,0,0,19820826,1982-08-26T00:00:00
19820827_0,0,0,0,0,19820827,1982-08-27T00:00:00
19820828_0,0,0,0,0,19820828,1982-08-28T00:00:00
19820829_0,0,0,0,0,19820829,1982-08-29T00:00:00
19820830_0,0,0,0,0,19820830,1982-08-30T00:00:00
19820831_0,0,0,0,0,19820831,1982-08-31T00:00:00
19820901_0,0,0,0,0,19820901,1982-09-01T00:00:00
19820902_0,55.2149734497,29.4684696198,55.2149734497,29.4684696198,19820902,1982-09-02T00:00:00
19820903_0,31.5514144897,33.6782531738,31.5514144897,33.6782531738,19820903,1982-09-03T00:00:00
19820904_0,0,0,0,0,19820904,1982-09-04T00:00:00
19820905_0,27.6074867249,29.4684696198,27.6074867249,29.4684696198,19820905,1982-09-05T00:00:00
19820906_0,0,0,0,0,19820906,1982-09-06T00:00:00
19820907_0,0,0,0,0,19820907,1982-09-07T00:00:00
19820908_0,0,0,0,0,19820908,1982-09-08T00:00:00
19820909_0,0,0,0,0,19820909,1982-09-09T00:00:00
19820910_0,57.0418281555,86.7417831421,57.0418281555,86.7417831421,19820910,1982-09-10T00:00:00
19820911_0,59.6921234131,58.0310211182,59.6921234131,58.0310211182,19820911,1982-09-11T00:00:00
19820912_0,179.076385498,232.1240844727,179.076385498,232.1240844727,19820912,1982-09-12T00:00:00
19820913_0,0,0,0,0,19820913,1982-09-13T00:00:00
19820914_0,0,0,0,0,19820914,1982-09-14T00:00:00
19820915_0,0,0,0,0,19820915,1982-09-15T00:00:00
19820916_0,0,0,0,0,19820916,1982-09-16T00:00:00
19820917_0,0,0,0,0,19820917,1982-09-17T00:00:00
19820918_0,0,0,0,0,19820918,1982-09-18T00:00:00
19820919_0,0,102.3015823364,0,102.3015823364,19820919,1982-09-19T00:00:00
19820920_0,137.2094116211,102.3015823364,137.2094116211,102.3015823364,19820920,1982-09-20T00:00:00
19820921_0,0,0,0,0,19820921,1982-09-21T00:00:00
19820922_0,0,0,0,0,19820922,1982-09-22T00:00:00
19820923_0,0,0,0,0,19820923,1982-09-23T00:00:00
19820924_0,0,0,0,0,19820924,1982-09-24T00:00:00
19820925_0,0,0,0,0,19820925,1982-09-25T00:00:00
19820926_0,0,0,0,0,19820926,1982-09-26T00:00:00
19820927_0,0,0,0,0,19820927,1982-09-27T00:00:00
19820928_0,0,0,0,0,19820928,1982-09-28T00:00:00
19820929_0,0,0,0,0,19820929,1982-09-29T00:00:00
19820930_0,0,0,0,0,19820930,1982-09-30T00:00:00
19821001_0,5.1744794846,5.3423690796,5.1744794846,5.3423690796,19821001,1982-10-01T00:00:00
19821002_0,0,0,0,0,19821002,1982-10-02T00:00:00
19821003_0,0,0,0,0,19821003,1982-10-03T00:00:00
19821004_0,13.5971746445,14.0383434296,13.5971746445,14.0383434296,19821004,1982-10-04T00:00:00
19821005_0,5.0989403725,5.2643790245,5.0989403725,5.2643790245,19821005,1982-10-05T00:00:00
19821006_0,0,0,0,0,19821006,1982-10-06T00:00:00
19821007_0,12.9431648254,13.3666782379,12.9431648254,13.3666782379,19821007,1982-10-07T00:00:00
19821008_0,10.568271637,10.9140748978,10.568271637,10.9140748978,19821008,1982-10-08T00:00:00
19821009_0,0,0,0,0,19821009,1982-10-09T00:00:00
19821010_0,0,0,0,0,19821010,1982-10-10T00:00:00
19821011_0,0,0,0,0,19821011,1982-10-11T00:00:00
19821012_0,0,0,0,0,19821012,1982-10-12T00:00:00
19821013_0,0,0,0,0,19821013,1982-10-13T00:00:00
19821014_0,0,0,0,0,19821014,1982-10-14T00:00:00
19821015_0,0,0,0,0,19821015,1982-10-15T00:00:00
19821016_0,0,0,0,0,19821016,1982-10-16T00:00:00
19821017_0,0,0,0,0,19821017,1982-10-17T00:00:00
19821018_0,0,0,0,0,19821018,1982-10-18T00:00:00
19821019_0,0,0,0,0,19821019,1982-10-19T00:00:00
19821020_0,0,0,0,0,19821020,1982-10-20T00:00:00
19821021_0,0,0,0,0,19821021,1982-10-21T00:00:00
19821022_0,9.3360185623,9.6672334671,9.3360185623,9.6672334671,19821022,1982-10-22T00:00:00
19821023_0,12.7436666489,13.1957759857,12.7436666489,13.1957759857,19821023,1982-10-23T00:00:00
19821024_0,4.3412489891,4.4952640533,4.3412489891,4.4952640533,19821024,1982-10-24T00:00:00
19821025_0,0,0,0,0,19821025,1982-10-25T00:00:00
19821026_0,0,0,0,0,19821026,1982-10-26T00:00:00
19821027_0,0,0,0,0,19821027,1982-10-27T00:00:00
19821028_0,0,0,0,0,19821028,1982-10-28T00:00:00
19821029_0,0,0,0,0,19821029,1982-10-29T00:00:00
19821030_0,0,0,0,0,19821030,1982-10-30T00:00:00
19821031_0,0,0,0,0,19821031,1982-10-31T00:00:00
19821101_0,0,0,0,0,19821101,1982-11-01T00:00:00
19821102_0,0,0,0,0,19821102,1982-11-02T00:00:00
19821103_0,0,0,0,0,19821103,1982-11-03T00:00:00
19821104_0,0,0,0,0,19821104,1982-11-04T00:00:00
19821105_0,0,0,0,0,19821105,1982-11-05T00:00:00
19821106_0,0,0,0,0,19821106,1982-11-06T00:00:00
19821107_0,0,0,0,0,19821107,1982-11-07T00:00:00
19821108_0,0,0,0,0,19821108,1982-11-08T00:00:00
19821109_0,0,5.3753380775,0,5.3753380775,19821109,1982-11-09T00:00:00
19821110_0,0,10.4001121521,0,10.4001121521,19821110,1982-11-10T00:00:00
19821111_0,0,0,0,0,19821111,1982-11-11T00:00:00
19821112_0,0,0,0,0,19821112,1982-11-12T00:00:00
19821113_0,0,0,0,0,19821113,1982-11-13T00:00:00
19821114_0,0,0,0,0,19821114,1982-11-14T00:00:00
19821115_0,0,0,0,0,19821115,1982-11-15T00:00:00
19821116_0,0,0,0,0,19821116,1982-11-16T00:00:00
19821117_0,0,0,0,0,19821117,1982-11-17T00:00:00
19821118_0,0,0,0,0,19821118,1982-11-18T00:00:00
19821119_0,0,0,0,0,19821119,1982-11-19T00:00:00
19821120_0,0,0,0,0,19821120,1982-11-20T00:00:00
19821121_0,0,0,0,0,19821121,1982-11-21T00:00:00
19821122_0,0,0,0,0,19821122,1982-11-22T00:00:00
19821123_0,19.2594623566,0,19.2594623566,0,19821123,1982-11-23T00:00:00
19821124_0,0,3.5324950218,0,3.5324950218,19821124,1982-11-24T00:00:00
19821125_0,0,0,0,0,19821125,1982-11-25T00:00:00
19821126_0,0,0,0,0,19821126,1982-11-26T00:00:00
19821127_0,0,0,0,0,19821127,1982-11-27T00:00:00
19821128_0,0,0,0,0,19821128,1982-11-28T00:00:00
19821129_0,0,0,0,0,19821129,1982-11-29T00:00:00
19821130_0,0,0,0,0,19821130,1982-11-30T00:00:00
19821201_0,0,0,0,0,19821201,1982-12-01T00:00:00
19821202_0,0,0,0,0,19821202,1982-12-02T00:00:00
19821203_0,0,0,0,0,19821203,1982-12-03T00:00:00
19821204_0,0,0,0,0,19821204,1982-12-04T00:00:00
19821205_0,0,0,0,0,19821205,1982-12-05T00:00:00
19821206_0,0,0,0,0,19821206,1982-12-06T00:00:00
19821207_0,0,0,0,0,19821207,1982-12-07T00:00:00
19821208_0,0,0,0,0,19821208,1982-12-08T00:00:00
19821209_0,0,0,0,0,19821209,1982-12-09T00:00:00
19821210_0,0,0,0,0,19821210,1982-12-10T00:00:00
19821211_0,0,0,0,0,19821211,1982-12-11T00:00:00
19821212_0,0,0,0,0,19821212,1982-12-12T00:00:00
19821213_0,0,0,0,0,19821213,1982-12-13T00:00:00
19821214_0,4.3900570869,4.3792586327,4.3900570869,4.3792586327,19821214,1982-12-14T00:00:00
19821215_0,0,0,0,0,19821215,1982-12-15T00:00:00
19821216_0,0,0,0,0,19821216,1982-12-16T00:00:00
19821217_0,0,0,0,0,19821217,1982-12-17T00:00:00
19821218_0,0,0,0,0,19821218,1982-12-18T00:00:00
19821219_0,0,0,0,0,19821219,1982-12-19T00:00:00
19821220_0,0,0,0,0,19821220,1982-12-20T00:00:00
19821221_0,0,0,0,0,19821221,1982-12-21T00:00:00
19821222_0,0,0,0,0,19821222,1982-12-22T00:00:00
19821223_0,4.5081453323,4.4554929733,4.5081453323,4.4554929733,19821223,1982-12-23T00:00:00
19821224_0,11.3754739761,11.2426156998,11.3754739761,11.2426156998,19821224,1982-12-24T00:00:00
19821225_0,0,0,0,0,19821225,1982-12-25T00:00:00
19821226_0,0,0,0,0,19821226,1982-12-26T00:00:00
19821227_0,0,0,0,0,19821227,1982-12-27T00:00:00
19821228_0,0,0,0,0,19821228,1982-12-28T00:00:00
19821229_0,0,0,0,0,19821229,1982-12-29T00:00:00
19821230_0,3.5575041771,3.5066330433,3.5575041771,3.5066330433,19821230,1982-12-30T00:00:00
19821231_0,0,0,0,0,19821231,1982-12-31T00:00:00
19830101_0,0,0,0,0,19830101,1983-01-01T00:00:00
19830102_0,0,0,0,0,19830102,1983-01-02T00:00:00
19830103_0,0,0,0,0,19830103,1983-01-03T00:00:00
19830104_0,0,0,0,0,19830104,1983-01-04T00:00:00
19830105_0,0,0,0,0,19830105,1983-01-05T00:00:00
19830106_0,0,0,0,0,19830106,1983-01-06T00:00:00
19830107_0,0,0,0,0,19830107,1983-01-07T00:00:00
19830108_0,0,0,0,0,19830108,1983-01-08T00:00:00
19830109_0,0,0,0,0,19830109,1983-01-09T00:00:00
19830110_0,0,0,0,0,19830110,1983-01-10T00:00:00
19830111_0,0,0,0,0,19830111,1983-01-11T00:00:00
19830112_0,0,0,0,0,19830112,1983-01-12T00:00:00
19830113_0,0,0,0,0,19830113,1983-01-13T00:00:00
19830114_0,0,0,0,0,19830114,1983-01-14T00:00:00
19830115_0,0,0,0,0,19830115,1983-01-15T00:00:00
19830116_0,0,0,0,0,19830116,1983-01-16T00:00:00
19830117_0,0,0,0,0,19830117,1983-01-17T00:00:00
19830118_0,0,0,0,0,19830118,1983-01-18T00:00:00
19830119_0,2.5398387909,2.6544895172,2.5398387909,2.6544895172,19830119,1983-01-19T00:00:00
19830120_0,0,0,0,0,19830120,1983-01-20T00:00:00
19830121_0,0,0,0,0,19830121,1983-01-21T00:00:00
19830122_0,0,0,0,0,19830122,1983-01-22T00:00:00
19830123_0,0,0,0,0,19830123,1983-01-23T00:00:00
19830124_0,0,0,0,0,19830124,1983-01-24T00:00:00
19830125_0,0,0,0,0,19830125,1983-01-25T00:00:00
19830126_0,0,0,0,0,19830126,1983-01-26T00:00:00
19830127_0,0,0,0,0,19830127,1983-01-27T00:00:00
19830128_0,0,0,0,0,19830128,1983-01-28T00:00:00
19830129_0,10.4516525269,10.76927948,10.4516525269,10.76927948,19830129,1983-01-29T00:00:00
19830130_0,8.1814165115,8.4300508499,8.1814165115,8.4300508499,19830130,1983-01-30T00:00:00
19830131_0,7.0462985039,7.2604370117,7.0462985039,7.2604370117,19830131,1983-01-31T00:00:00
19830201_0,10.554930687,0,10.554930687,0,19830201,1983-02-01T00:00:00
19830202_0,0,0,0,0,19830202,1983-02-02T00:00:00
19830203_0,0,0,0,0,19830203,1983-02-03T00:00:00
19830204_0,0,0,0,0,19830204,1983-02-04T00:00:00
19830205_0,0,0,0,0,19830205,1983-02-05T00:00:00
19830206_0,0,0,0,0,19830206,1983-02-06T00:00:00
19830207_0,8.9379415512,0,8.9379415512,0,19830207,1983-02-07T00:00:00
19830208_0,0,0,0,0,19830208,1983-02-08T00:00:00
19830209_0,0,0,0,0,19830209,1983-02-09T00:00:00
19830210_0,0,0,0,0,19830210,1983-02-10T00:00:00
19830211_0,0,0,0,0,19830211,1983-02-11T00:00:00
19830212_0,0,0,0,0,19830212,1983-02-12T00:00:00
19830213_0,0,0,0,0,19830213,1983-02-13T00:00:00
19830214_0,0,0,0,0,19830214,1983-02-14T00:00:00
19830215_0,9.0658941269,0,9.0658941269,0,19830215,1983-02-15T00:00:00
19830216_0,0,0,0,0,19830216,1983-02-16T00:00:00
19830217_0,0,0,0,0,19830217,1983-02-17T00:00:00
19830218_0,0,0,0,0,19830218,1983-02-18T00:00:00
19830219_0,9.1233778,0,9.1233778,0,19830219,1983-02-19T00:00:00
19830220_0,6.5286545753,0,6.5286545753,0,19830220,1983-02-20T00:00:00
19830221_0,11.708108902,32.5343780518,11.708108902,32.5343780518,19830221,1983-02-21T00:00:00
19830222_0,7.8054065704,0,7.8054065704,0,19830222,1983-02-22T00:00:00
19830223_0,0,37.1821479797,0,37.1821479797,19830223,1983-02-23T00:00:00
19830224_0,0,0,0,0,19830224,1983-02-24T00:00:00
